Rk,Player,link,Age,Pos,Date,RG/PL,Tm,H-A,Opp,W-L,GS,MP,FG,FGA,FG%_pt,FG%,2P,2PA,2P%_pt,2P%,3P,3PA,3P%_pt,3P%,FT,FTA,FT%_pt,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Off Production,Def Production,GmScX,GmSc_pt,GmSc,oTDR,dTDR,TDR
623,Vlade Divac,divacvl01,26-339,C,01/08/95,RS,LAL,,MIA,W,1,36,9,14,0.643,.643,8,13,0.615,.615,1,1,1.000,1000,2,2,1.000,1000,4,7,11,10,1,0,3,3,21,21.60,1.90,23.50,23.50,23.5,60.00,5.28,65.28
155,Clyde Drexler,drexlcl01,23-191,G,12/30/85,RS,POR,,SAS,W,0,38,9,16,0.563,.563,9,16,0.563,.563,0,0,0.000,,5,8,0.625,.625,6,9,15,11,3,0,5,5,23,21.10,3.70,24.80,24.80,24.8,55.53,9.74,65.26
297,Fat Lever,leverfa01,27-226,G,03/31/88,RS,DEN,,SAC,W,1,38,8,15,0.533,.533,8,15,0.533,.533,0,0,0.000,,5,5,1.000,1000,2,8,10,15,2,0,4,3,21,21.60,3.20,24.80,24.80,24.8,56.84,8.42,65.26
441,Hakeem Olajuwon,olajuha01,27-067,C,03/29/90,RS,HOU,,MIL,W,1,40,6,14,0.429,.429,6,14,0.429,.429,0,0,0.000,,6,8,0.750,.750,6,10,16,10,1,11,5,4,18,16.00,10.10,26.10,26.10,26.1,40.00,25.25,65.25
1050,Paul Pierce,piercpa01,28-146,F-G,03/08/06,RS,BOS,,PHI,W,1,44,9,18,0.500,.500,7,14,0.500,.500,2,4,0.500,.500,11,13,0.846,.846,1,11,12,10,0,3,4,4,31,24.90,3.80,28.70,28.70,28.7,56.59,8.64,65.23
126,Michael Jordan,jordami01,22-028,G-F,03/17/85,RS,CHI,,MIL,W,1,48,11,25,0.440,.440,11,22,0.500,.500,0,3,0.000,.000,10,13,0.769,.769,6,5,11,16,1,1,3,5,32,30.10,1.20,31.30,31.30,31.3,62.71,2.50,65.21
20,Oscar Robertson,roberos01,23,G,12/19/61,RS,CIN,,PHI,L,1,44.3,11,23,0.478,.478,11,23,0.478,.478,,,,,6,9,0.667,0.6666666667,3,9,12,13,,,,,28,26.10,2.78,28.88,28.88,,58.91,6.28,65.20
1459,John Wall,walljo01,25-152,G,02/05/16,RS,WAS,,PHI,W,1,33,7,13,0.538,.538,4,8,0.500,.500,3,5,0.600,.600,1,2,0.500,.500,0,13,13,10,2,1,3,1,18,15.30,6.20,21.50,21.50,21.5,46.36,18.79,65.15
1075,Jason Kidd,kiddja01,33-263,G,12/11/06,RS,NJN,,MEM,W,1,33,4,8,0.500,.500,3,6,0.500,.500,1,2,0.500,.500,3,3,1.000,1000,2,8,10,13,3,0,2,1,12,16.50,5.00,21.50,21.50,21.5,50.00,15.15,65.15
467,Darrell Walker,walkeda01,29-280,G,12/14/90,RS,WSB,,HOU,W,1,35,10,18,0.556,.556,10,18,0.556,.556,0,0,0.000,,2,6,0.333,.333,2,8,10,10,5,0,4,2,22,16.20,6.60,22.80,22.80,22.8,46.29,18.86,65.14
282,Magic Johnson,johnsma02,28-174,G-F,02/04/88,RS,LAL,@,LAC,W,1,30,8,14,0.571,.571,8,13,0.615,.615,0,1,0.000,.000,2,2,1.000,1000,4,6,10,11,1,0,4,3,18,17.90,1.60,19.50,19.50,19.5,59.67,5.33,65.00
569,Charles Barkley,barklch01,30-048,F,04/09/93,RS,PHO,,DEN,W,1,42,9,25,0.360,.360,8,22,0.364,.364,1,3,0.333,.333,7,8,0.875,.875,4,15,19,12,1,1,1,2,26,21.90,5.40,27.30,27.30,27.3,52.14,12.86,65.00
665,Dennis Rodman,rodmade01,34-248,F,01/16/96,RS,CHI,,PHI,W,1,34,4,8,0.500,.500,3,6,0.500,.500,1,2,0.500,.500,1,2,0.500,.500,9,12,21,10,0,2,1,2,10,17.90,4.20,22.10,22.10,22.1,52.65,12.35,65.00
156,Cliff Robinson,robincl01,25-295,F,01/02/86,RS,WSB,@,NYK,W,1,43,11,19,0.579,.579,11,19,0.579,.579,0,0,0.000,,6,6,1.000,1000,4,9,13,10,2,1,4,6,28,24.90,3.00,27.90,27.90,27.9,57.91,6.98,64.88
547,Mark Jackson,jacksma01,27-265,G,12/22/92,RS,LAC,,DAL,W,1,40,8,16,0.500,.500,8,16,0.500,.500,0,0,0.000,,5,5,1.000,1000,4,8,12,10,2,1,2,0,21,20.80,5.10,25.90,25.90,25.9,52.00,12.75,64.75
107,Sidney Moncrief,moncrsi01,27-133,G,02/01/85,RS,MIL,@,SEA,W,1,40,8,15,0.533,.533,8,15,0.533,.533,0,0,0.000,,5,6,0.833,.833,5,6,11,11,1,2,2,2,21,22.50,3.40,25.90,25.90,25.9,56.25,8.50,64.75
1300,LeBron James,jamesle01,28-055,F-G,02/23/13,RS,MIA,@,PHI,W,1,32,7,12,0.583,.583,6,8,0.750,.750,1,4,0.250,.250,1,2,0.500,.500,1,9,10,11,2,0,2,1,16,16.40,4.30,20.70,20.70,20.7,51.25,13.44,64.69
818,Anthony Mason,masonan01,33-108,F,03/31/00,RS,CHH,,TOR,W,1,48,8,17,0.471,.471,8,17,0.471,.471,0,0,0.000,,15,15,1.000,1000,1,13,14,11,0,0,2,4,31,28.70,2.30,31.00,31.00,31.0,59.79,4.79,64.58
458,Alvin Robertson,roberal01,28-114,G,11/13/90,RS,MIL,,BOS,W,1,31,6,13,0.462,.462,6,13,0.462,.462,0,0,0.000,,3,3,1.000,1000,3,7,10,11,4,0,3,3,15,15.10,4.90,20.00,20.00,20.0,48.71,15.81,64.52
904,Chauncey Billups,billuch01,25-190,G,04/03/02,RS,MIN,,MEM,W,1,40,10,17,0.588,.588,7,11,0.636,.636,3,6,0.500,.500,3,4,0.750,.750,3,8,11,10,1,0,4,1,26,22.80,3.00,25.80,25.80,25.8,57.00,7.50,64.50
1191,Russell Westbrook,westbru01,21-101,G,02/21/10,RS,OKC,@,MIN,W,1,38,9,19,0.474,.474,9,19,0.474,.474,0,0,0.000,,4,4,1.000,1000,3,7,10,14,2,0,3,2,22,21.20,3.30,24.50,24.50,24.5,55.79,8.68,64.47
698,Charles Barkley,barklch01,33-277,F,11/23/96,RS,HOU,@,GSW,W,1,50,5,16,0.313,.313,4,12,0.333,.333,1,4,0.250,.250,16,20,0.800,.800,6,11,17,12,3,1,2,4,27,26.80,5.40,32.20,32.20,32.2,53.60,10.80,64.40
378,Fat Lever,leverfa01,28-234,G,04/09/89,RS,DEN,@,POR,L,1,41,10,22,0.455,.455,5,15,0.333,.333,5,7,0.714,.714,1,2,0.500,.500,2,9,11,11,3,0,1,4,26,22.30,4.10,26.40,26.40,26.4,54.39,10.00,64.39
592,Charles Barkley,barklch01,30-313,F,12/30/93,RS,PHO,,PHI,W,1,41,8,14,0.571,.571,6,11,0.545,.545,2,3,0.667,.667,4,10,0.400,.400,5,9,14,12,2,0,2,3,22,22.90,3.50,26.40,26.40,26.4,55.85,8.54,64.39
1120,Marcus Camby,cambyma01,33-279,C-F,12/26/07,RS,DEN,,MIL,W,1,30,4,7,0.571,.571,3,6,0.500,.500,1,1,1.000,1000,1,4,0.250,.250,1,10,11,5,2,10,2,1,10,7.70,11.60,19.30,19.30,19.3,25.67,38.67,64.33
1371,Kobe Bryant,bryanko01,36-099,G-F,11/30/14,RS,LAL,,TOR,W,1,42,11,24,0.458,.458,11,23,0.478,.478,0,1,0.000,.000,9,13,0.692,.692,1,10,11,12,0,1,2,2,31,24.10,2.90,27.00,27.00,27.0,57.38,6.90,64.29
1131,Jason Kidd,kiddja01,34-322,G,02/08/08,RS,NJN,@,CHA,W,1,33,7,14,0.500,.500,3,9,0.333,.333,4,5,0.800,.800,1,1,1.000,1000,1,10,11,13,0,2,5,0,19,16.80,4.40,21.20,21.20,21.2,50.91,13.33,64.24
791,Michael Finley,finlemi01,26-280,G-F,12/11/99,RS,DAL,,PHO,W,1,48,12,26,0.462,.462,9,20,0.450,.450,3,6,0.500,.500,6,7,0.857,.857,2,12,14,10,2,0,2,1,33,25.60,5.20,30.80,30.80,30.8,53.33,10.83,64.17
847,Jason Kidd,kiddja01,27-288,G,01/05/01,RS,PHO,,VAN,W,1,29,5,11,0.455,.455,5,9,0.556,.556,0,2,0.000,.000,1,1,1.000,1000,3,7,10,14,1,1,2,1,11,15.20,3.40,18.60,18.60,18.6,52.41,11.72,64.14
562,Charles Barkley,barklch01,30-008,F,02/28/93,RS,PHO,,CLE,L,1,46,9,21,0.429,.429,9,20,0.450,.450,0,1,0.000,.000,9,13,0.692,.692,8,11,19,11,3,0,4,1,27,23.60,5.90,29.50,29.50,29.5,51.30,12.83,64.13
409,Larry Bird,birdla01,33-020,F,12/27/89,RS,BOS,@,SAC,W,1,49,14,31,0.452,.452,12,27,0.444,.444,2,4,0.500,.500,7,7,1.000,1000,4,7,11,10,2,0,3,1,37,27.70,3.70,31.40,31.40,31.4,56.53,7.55,64.08
53,Ralph Sampson,sampsra01,23-155,C-F,12/09/83,RS,HOU,@,CHI,W,1,49,11,18,0.611,.611,11,18,0.611,.611,0,0,0.000,,6,9,0.667,.667,6,12,18,5,0,13,6,4,28,20.30,11.10,31.40,31.40,31.4,41.43,22.65,64.08
286,Magic Johnson,johnsma02,28-189,G-F,02/19/88,RS,LAL,@,ATL,W,1,49,9,18,0.500,.500,8,17,0.471,.471,1,1,1.000,1000,10,13,0.769,.769,0,11,11,19,1,0,5,0,29,27.10,4.30,31.40,31.40,31.4,55.31,8.78,64.08
1445,Russell Westbrook,westbru01,27-064,G,01/15/16,RS,OKC,,MIN,W,1,27,6,10,0.600,.600,6,9,0.667,.667,0,1,0.000,.000,0,0,0.803,,3,8,11,10,2,0,2,4,12,14.50,2.80,17.30,17.30,17.3,53.70,10.37,64.07
2,Oscar Robertson,roberos01,22,G,10/24/61,RS,CIN,,LAL,L,1,44.3,11,23,0.478,.478,11,23,0.478,.478,,,,,10,15,0.667,0.6666666667,3,9,12,10,,,,4,32,27.20,1.18,28.38,28.38,,61.40,2.67,64.07
333,Mark Jackson,jacksma01,23-290,G,01/16/89,RS,NYK,,SAS,W,1,40,7,16,0.438,.438,5,13,0.385,.385,2,3,0.667,.667,8,8,1.000,1000,3,7,10,12,1,0,2,4,24,24.10,1.50,25.60,25.60,25.6,60.25,3.75,64.00
635,Jason Kidd,kiddja01,22-013,G,04/05/95,RS,DAL,,LAL,W,1,33,8,16,0.500,.500,5,10,0.500,.500,3,6,0.500,.500,0,0,0.803,,2,8,10,12,1,1,3,2,19,17.80,3.30,21.10,21.10,21.1,53.94,10.00,63.94
65,Magic Johnson,johnsma02,24-182,G-F,02/12/84,RS,LAL,,ATL,W,1,36,9,13,0.692,.692,9,12,0.750,.750,0,1,0.000,.000,5,8,0.625,.625,0,10,10,15,1,0,7,2,23,19.80,3.20,23.00,23.00,23.0,55.00,8.89,63.89
1000,Kobe Bryant,bryanko01,26-116,G-F,12/17/04,RS,LAL,,WAS,L,1,50,9,22,0.409,.409,6,15,0.400,.400,3,7,0.429,.429,15,22,0.682,.682,1,9,10,14,2,1,5,1,36,26.90,5.00,31.90,31.90,31.9,53.80,10.00,63.80
348,Nate McMillan,mcmilna01,24-198,G-F,02/17/89,RS,SEA,,WSB,W,1,40,4,10,0.400,.400,4,9,0.444,.444,0,1,0.000,.000,8,11,0.727,.727,8,5,13,16,4,0,5,3,16,21.20,4.30,25.50,25.50,25.5,53.00,10.75,63.75
1118,Caron Butler,butleca01,27-281,F,12/19/07,RS,WAS,,CHI,L,1,40,11,26,0.423,.423,8,17,0.471,.471,3,9,0.333,.333,4,4,1.000,1000,3,8,11,10,3,0,3,3,29,21.30,4.20,25.50,25.50,25.5,53.25,10.50,63.75
1577,LeBron James,jamesle01,32-061,F-G,03/01/17,RS,CLE,@,BOS,L,1,40,10,21,0.476,.476,7,15,0.467,.467,3,6,0.500,.500,5,8,0.625,.625,5,8,13,10,1,1,4,3,28,22.60,2.90,25.50,25.50,25.5,56.50,7.25,63.75
485,Gary Payton,paytoga01,22-215,G,02/23/91,RS,SEA,,PHO,L,1,35,9,16,0.563,.563,9,16,0.563,.563,0,0,0.000,,0,0,0.803,,3,7,10,11,5,0,3,5,18,17.20,5.10,22.30,22.30,22.3,49.14,14.57,63.71
1351,Ricky Rubio,rubiori01,23-149,G,03/19/14,RS,MIN,@,DAL,W,1,49,8,12,0.667,.667,8,11,0.727,.727,0,1,0.000,.000,6,7,0.857,.857,1,9,10,15,4,1,3,2,22,24.60,6.60,31.20,31.20,31.2,50.20,13.47,63.67
192,Clyde Drexler,drexlcl01,24-145,G,11/14/86,RS,POR,,LAC,W,1,41,11,20,0.550,.550,11,20,0.550,.550,0,0,0.000,,2,3,0.667,.667,4,8,12,11,3,2,4,3,24,20.50,5.60,26.10,26.10,26.1,50.00,13.66,63.66
525,Gary Payton,paytoga01,23-252,G,03/31/92,RS,SEA,,UTA,W,1,37,6,10,0.600,.600,6,10,0.600,.600,0,0,0.000,,3,7,0.429,.429,7,3,10,13,4,0,3,3,15,19.80,3.70,23.50,23.50,23.5,53.51,10.00,63.51
671,Clyde Drexler,drexlcl01,33-236,G,02/13/96,RS,HOU,,DAL,W,1,40,8,15,0.533,.533,6,12,0.500,.500,2,3,0.667,.667,3,8,0.375,.375,3,11,14,12,2,1,2,2,21,20.20,5.20,25.40,25.40,25.4,50.50,13.00,63.50
1391,Russell Westbrook,westbru01,26-106,G,02/26/15,RS,OKC,@,PHO,L,1,43,12,38,0.316,.316,11,28,0.393,.393,1,10,0.100,.100,14,16,0.875,.875,3,11,14,11,3,0,4,3,39,22.20,5.10,27.30,27.30,27.3,51.63,11.86,63.49
1032,LeBron James,jamesle01,21-005,F-G,01/04/06,RS,CLE,@,MIL,W,1,46,12,29,0.414,.414,10,21,0.476,.476,2,8,0.250,.250,6,7,0.857,.857,2,9,11,11,5,1,4,1,32,21.20,8.00,29.20,29.20,29.2,46.09,17.39,63.48
374,Clyde Drexler,drexlcl01,26-286,G,04/04/89,RS,POR,,DET,W,1,41,9,18,0.500,.500,9,17,0.529,.529,0,1,0.000,.000,7,10,0.700,.700,7,6,13,10,1,1,3,3,25,23.70,2.30,26.00,26.00,26.0,57.80,5.61,63.41
719,Chris Webber,webbech01,24-000,F-C,03/01/97,RS,WSB,,GSW,W,1,44,10,16,0.625,.625,9,14,0.643,.643,1,2,0.500,.500,2,6,0.333,.333,7,8,15,10,2,2,2,5,23,24.10,3.80,27.90,27.90,27.9,54.77,8.64,63.41
822,Gary Payton,paytoga01,31-270,G,04/18/00,RS,SEA,@,SAC,W,1,53,13,28,0.464,.464,11,22,0.500,.500,2,6,0.333,.333,5,6,0.833,.833,2,9,11,14,3,1,1,3,33,28.40,5.20,33.60,33.60,33.6,53.58,9.81,63.40
907,Baron Davis,davisba01,23-017,G,04/30/02,PL,CHH,@,ORL,W,1,45,10,19,0.526,0.526,8,14,0.571,0.571,2,5,0.400,0.4,6,8,0.750,0.75,2,9,11,10,3,1,3,3,28,23.30,5.20,28.50,28.50,28.5,51.78,11.56,63.33
45,Tree Rollins,rollitr01,28-141,C,11/04/83,RS,ATL,,CHI,W,1,36,6,11,0.545,.545,6,11,0.545,.545,0,0,0.000,,3,4,0.750,.750,6,5,11,2,3,10,2,4,15,12.90,9.90,22.80,22.80,22.8,35.83,27.50,63.33
463,Larry Bird,birdla01,33-354,F,11/26/90,RS,BOS,,MIA,W,1,36,10,18,0.556,.556,10,18,0.556,.556,0,0,0.000,,1,3,0.333,.333,1,13,14,11,2,1,3,2,21,17.00,5.80,22.80,22.80,22.8,47.22,16.11,63.33
1334,Kyle Lowry,lowryky01,27-305,G,01/24/14,RS,TOR,@,PHI,W,1,36,7,11,0.636,.636,4,6,0.667,.667,3,5,0.600,.600,1,3,0.333,.333,4,6,10,13,0,0,2,3,18,22.20,0.60,22.80,22.80,22.8,61.67,1.67,63.33
170,Clyde Drexler,drexlcl01,23-252,G,03/01/86,RS,POR,,HOU,W,1,40,11,23,0.478,.478,11,21,0.524,.524,0,2,0.000,.000,2,4,0.500,.500,5,7,12,13,5,1,5,4,24,19.10,6.20,25.30,25.30,25.3,47.75,15.50,63.25
380,Terry Porter,portete01,26-003,G,04/11/89,RS,POR,,LAC,W,1,34,4,11,0.364,.364,3,8,0.375,.375,1,3,0.333,.333,1,1,1.000,1000,2,8,10,15,4,1,1,1,10,14.80,6.70,21.50,21.50,21.5,43.53,19.71,63.24
1136,Hedo Turkoglu,turkohe01,28-357,F,03/10/08,RS,ORL,,ATL,W,1,38,9,17,0.529,.529,6,11,0.545,.545,3,6,0.500,.500,2,2,1.000,1000,0,10,10,13,0,0,2,2,23,21.80,2.20,24.00,24.00,24.0,57.37,5.79,63.16
60,John Lucas,lucasjo01,30-097,G,02/05/84,RS,SAS,,LAL,L,1,39,6,12,0.500,.500,5,10,0.500,.500,1,2,0.500,.500,5,5,1.000,1000,2,8,10,16,3,0,5,1,18,19.60,5.00,24.60,24.60,24.6,50.26,12.82,63.08
408,Kevin Johnson,johnske02,23-297,G,12/26/89,RS,PHO,,POR,W,1,40,8,18,0.444,.444,8,18,0.444,.444,0,0,0.000,,15,16,0.938,.938,0,10,10,13,1,1,9,2,31,21.30,3.90,25.20,25.20,25.2,53.25,9.75,63.00
1257,Drew Gooden,goodedr01,30-172,F,03/14/12,RS,MIL,,CLE,W,1,30,7,12,0.583,.583,6,9,0.667,.667,1,3,0.333,.333,0,0,0.803,,2,8,10,13,1,2,5,2,15,14.90,4.00,18.90,18.90,18.9,49.67,13.33,63.00
19,Oscar Robertson,roberos01,23,G,12/16/61,RS,CIN,@,DET,W,1,44.3,11,23,0.478,.478,11,23,0.478,.478,,,,,5,6,0.833,0.8333333333,2,8,10,13,,,,,27,25.58,2.32,27.90,27.90,,57.75,5.23,62.98
1236,Blake Griffin,griffbl01,22-007,F,03/23/11,RS,LAC,,WAS,W,1,51,14,19,0.737,.737,14,18,0.778,.778,0,1,0.000,.000,5,8,0.625,.625,4,13,17,10,1,1,5,6,33,28.90,3.20,32.10,32.10,32.1,56.67,6.27,62.94
1430,Hassan Whiteside,whiteha01,26-157,C,11/17/15,RS,MIA,,MIN,L,1,34,10,14,0.714,.714,10,14,0.714,.714,0,0,0.000,,2,9,0.222,.222,4,10,14,0,0,10,4,2,22,12.20,9.20,21.40,21.40,21.4,35.88,27.06,62.94
233,Fat Lever,leverfa01,26-215,G,03/21/87,RS,DEN,@,WSB,W,1,45,12,21,0.571,.571,12,21,0.571,.571,0,0,0.000,,3,3,1.000,1000,3,10,13,11,1,0,1,4,27,25.90,2.40,28.30,28.30,28.3,57.56,5.33,62.89
1109,Caron Butler,butleca01,27-255,F,11/23/07,RS,WAS,,GSW,L,1,42,12,21,0.571,.571,10,18,0.556,.556,2,3,0.667,.667,0,0,0.803,,3,8,11,10,2,0,2,3,26,23.20,3.20,26.40,26.40,26.4,55.24,7.62,62.86
1274,Kobe Bryant,bryanko01,34-087,G-F,11/18/12,RS,LAL,,HOU,W,1,35,9,18,0.500,.500,8,15,0.533,.533,1,3,0.333,.333,3,5,0.600,.600,1,10,11,11,3,0,3,4,22,17.60,4.40,22.00,22.00,22.0,50.29,12.57,62.86
753,Antoine Walker,walkean02,21-173,F,02/01/98,RS,BOS,,HOU,W,1,43,10,21,0.476,.476,6,14,0.429,.429,4,7,0.571,.571,3,4,0.750,.750,8,6,14,10,1,1,5,0,27,23.50,3.50,27.00,27.00,27.0,54.65,8.14,62.79
87,Jeff Ruland,rulanje01,25-336,C-F,11/16/84,RS,WSB,,NYK,W,1,36,4,6,0.667,.667,4,6,0.667,.667,0,0,0.000,,14,15,0.933,.933,8,4,12,10,0,0,9,3,22,22.60,0.00,22.60,22.60,22.6,62.78,0.00,62.78
182,Paul Pressey,presspa01,27-134,G-F,05/07/86,PL,MIL,,PHI,W,1,47,4,7,0.571,0.571,4,7,0.571,0.571,0,0,0.000,,15,17,0.882,0.882,5,5,10,16,0,0,4,4,23,29.60,-0.10,29.50,29.50,29.5,62.98,-0.21,62.77
1337,Jeremy Lin,linje01,25-162,G,02/01/14,RS,HOU,,CLE,W,0,29,6,12,0.500,.500,5,8,0.625,.625,1,4,0.250,.250,2,2,1.000,1000,1,10,11,10,2,1,3,3,15,13.70,4.50,18.20,18.20,18.2,47.24,15.52,62.76
347,Nate McMillan,mcmilna01,24-195,G-F,02/14/89,RS,SEA,,SAS,W,1,33,2,7,0.286,.286,2,6,0.333,.333,0,1,0.000,.000,6,6,1.000,1000,4,10,14,12,3,2,3,2,10,14.10,6.60,20.70,20.70,20.7,42.73,20.00,62.73
143,Steve Stipanovich,stipast01,24-364,C,11/16/85,RS,IND,,BOS,W,1,37,9,18,0.500,.500,9,18,0.500,.500,0,0,0.000,,2,4,0.500,.500,5,9,14,10,2,0,1,3,20,19.70,3.50,23.20,23.20,23.2,53.24,9.46,62.70
1339,Joakim Noah,noahjo01,28-351,C,02/11/14,RS,CHI,,ATL,W,1,41,8,15,0.533,.533,8,15,0.533,.533,0,0,0.000,,3,6,0.500,.500,6,10,16,11,0,3,1,2,19,21.40,4.30,25.70,25.70,25.7,52.20,10.49,62.68
974,Andre Miller,millean02,27-313,G,01/26/04,RS,DEN,,MIN,L,1,42,9,20,0.450,.450,9,18,0.500,.500,0,2,0.000,.000,6,6,1.000,1000,3,7,10,10,4,1,2,3,24,20.70,5.60,26.30,26.30,26.3,49.29,13.33,62.62
1049,Boris Diaw,diawbo01,23-323,F-C,03/05/06,RS,PHO,@,DAL,W,1,42,9,15,0.600,.600,9,15,0.600,.600,0,0,0.000,,6,7,0.857,.857,2,8,10,10,0,0,0,3,24,25.10,1.20,26.30,26.30,26.3,59.76,2.86,62.62
656,Derrick McKey,mckeyde01,29-071,F-C,12/20/95,RS,IND,,LAL,W,1,35,7,12,0.583,.583,7,11,0.636,.636,0,1,0.000,.000,3,5,0.600,.600,4,9,13,11,0,1,1,4,17,20.10,1.80,21.90,21.90,21.9,57.43,5.14,62.57
1089,Kevin Garnett,garneke01,30-268,F-C,02/11/07,RS,MIN,,BOS,W,1,39,11,21,0.524,.524,11,21,0.524,.524,0,0,0.000,,4,6,0.667,.667,4,7,11,10,0,0,2,1,26,22.70,1.70,24.40,24.40,24.4,58.21,4.36,62.56
148,Magic Johnson,johnsma02,26-107,G-F,11/29/85,RS,LAL,,SEA,W,1,39,3,11,0.273,.273,3,11,0.273,.273,0,0,0.000,,8,8,1.000,1000,4,12,16,17,4,0,5,1,14,17.20,7.20,24.40,24.40,24.4,44.10,18.46,62.56
1194,LeBron James,jamesle01,25-076,F-G,03/16/10,RS,CLE,@,DET,W,1,43,10,22,0.455,.455,9,19,0.474,.474,1,3,0.333,.333,8,11,0.727,.727,2,10,12,12,1,1,4,0,29,22.20,4.70,26.90,26.90,26.9,51.63,10.93,62.56
1023,Kevin Garnett,garneke01,28-329,F-C,04/13/05,RS,MIN,,GSW,W,1,36,9,16,0.563,.563,9,16,0.563,.563,0,0,0.000,,3,4,0.750,.750,1,14,15,11,1,1,4,2,21,17.40,5.10,22.50,22.50,22.5,48.33,14.17,62.50
612,Dikembe Mutombo,mutomdi01,27-286,C,04/07/94,RS,DEN,,SEA,W,1,36,4,7,0.571,.571,4,7,0.571,.571,0,0,0.000,,5,8,0.625,.625,4,9,13,2,1,11,0,4,13,12.70,9.80,22.50,22.50,22.5,35.28,27.22,62.50
1060,Shaquille O'Neal,onealsh01,34-036,C,04/11/06,RS,MIA,,TOR,W,1,28,7,9,0.778,.778,7,9,0.778,.778,0,0,0.000,,1,5,0.200,.200,4,7,11,10,0,1,3,5,15,16.70,0.80,17.50,17.50,17.5,59.64,2.86,62.50
418,Alvin Robertson,roberal01,27-194,G,02/01/90,RS,MIL,,ORL,W,1,33,7,13,0.538,.538,7,13,0.538,.538,0,0,0.000,,2,2,1.000,1000,5,9,14,10,2,1,3,5,16,17.20,3.40,20.60,20.60,20.6,52.12,10.30,62.42
1215,Tim Duncan,duncati01,34-219,F-C,11/30/10,RS,SAS,@,GSW,W,1,33,6,15,0.400,.400,6,15,0.400,.400,0,0,0.000,,3,5,0.600,.600,6,12,18,11,0,2,2,1,15,16.00,4.60,20.60,20.60,20.6,48.48,13.94,62.42
160,Lewis Lloyd,lloydle01,26-326,G-F,01/14/86,RS,HOU,,UTA,L,1,47,13,20,0.650,.650,13,20,0.650,.650,0,0,0.000,,2,3,0.667,.667,4,6,10,10,2,1,3,2,28,25.60,3.70,29.30,29.30,29.3,54.47,7.87,62.34
888,Andre Miller,millean02,25-313,G,01/26/02,RS,CLE,,BOS,L,1,43,8,17,0.471,.471,8,14,0.571,.571,0,3,0.000,.000,9,12,0.750,.750,1,9,10,17,1,0,3,4,25,24.70,2.10,26.80,26.80,26.8,57.44,4.88,62.33
771,Jason Kidd,kiddja01,25-336,G,02/22/99,RS,PHO,,DAL,W,1,35,6,11,0.545,.545,5,9,0.556,.556,1,2,0.500,.500,4,5,0.800,.800,1,9,10,12,0,1,2,0,17,18.40,3.40,21.80,21.80,21.8,52.57,9.71,62.29
453,Larry Bird,birdla01,33-140,F,04/26/90,PL,BOS,,NYK,W,1,40,10,19,0.526,0.526,8,14,0.571,0.571,2,5,0.400,0.4,2,2,1.000,1,3,15,18,10,1,0,4,1,24,19.80,5.10,24.90,24.90,24.9,49.50,12.75,62.25
1413,James Harden,hardeja01,25-232,G,04/15/15,RS,HOU,,UTA,W,1,27,3,8,0.375,.375,1,3,0.333,.333,2,5,0.400,.400,8,8,1.000,1000,0,11,11,10,1,1,6,2,16,12.60,4.20,16.80,16.80,16.8,46.67,15.56,62.22
1163,Stephen Jackson,jacksst02,30-305,F-G,02/04/09,RS,GSW,,PHO,W,1,45,12,22,0.545,.545,8,14,0.571,.571,4,8,0.500,.500,2,2,1.000,1000,1,10,11,10,2,1,4,2,30,23.10,4.90,28.00,28.00,28.0,51.33,10.89,62.22
540,Kenny Anderson,anderke01,22-062,G,12/10/92,RS,NJN,,LAC,W,1,41,8,20,0.400,.400,8,20,0.400,.400,0,0,0.000,,10,12,0.833,.833,3,7,10,12,2,1,3,3,26,21.90,3.60,25.50,25.50,25.5,53.41,8.78,62.20
1204,Rajon Rondo,rondora01,24-076,G,05/09/10,PL,BOS,,CLE,W,1,47,9,21,0.429,0.429,9,20,0.450,0.45,0,1,0.000,0,11,16,0.688,0.688,4,14,18,13,2,0,4,2,29,23.80,5.40,29.20,29.20,29.2,50.64,11.49,62.13
1277,LeBron James,jamesle01,27-340,F-G,12/04/12,RS,MIA,@,WAS,L,1,43,12,24,0.500,.500,11,20,0.550,.550,1,4,0.250,.250,1,3,0.333,.333,2,11,13,11,3,2,3,1,26,19.30,7.30,26.60,26.60,26.6,44.88,16.98,61.86
564,Kevin Gamble,gamblke01,27-123,F-G,03/16/93,RS,BOS,@,GSW,W,1,43,9,15,0.600,.600,4,9,0.444,.444,5,6,0.833,.833,0,0,0.803,,0,11,11,10,4,0,3,2,23,20.10,6.50,26.60,26.60,26.6,46.74,15.12,61.86
726,Damon Stoudamire,stoudda01,23-196,G,03/18/97,RS,TOR,,PHI,W,1,43,9,16,0.563,.563,8,13,0.615,.615,1,3,0.333,.333,11,12,0.917,.917,1,9,10,12,1,0,7,3,30,24.10,2.50,26.60,26.60,26.6,56.05,5.81,61.86
1526,Tim Frazier,fraziti01,26-040,G,12/11/16,RS,NOP,@,PHO,W,0,38,4,10,0.400,.400,4,8,0.500,.500,0,2,0.000,.000,6,7,0.857,.857,3,8,11,11,5,1,1,4,14,17.00,6.50,23.50,23.50,23.5,44.74,17.11,61.84
